"レビュータイプ","商品名","レビュー詳細URL","評価","投稿時間","タイトル","レビュー本文","フラグ","注文番号","未対応フラグ"
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajhn-1g9nzp_1_812705218/","5","2022/06/09 16:10:05","待ち人現れず","床屋なんで週一で爪は切る
中々しっくりくる爪切りに出逢わない","0","354660-20220607-0258780081",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajhl-1r9c36_1_788494083/","5","2022/06/08 20:58:19","","なかなかカッコいい爪切りでした。
切れ味もまぁまあでした。","0","354660-20220604-0282276208",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfi-cda261_1_778033861/","5","2022/06/06 11:34:24","","切れ味が良く使い心地が良かったです。ケース、商品もしっかりした物で気に入って使っています。ヤスリが別なので手入れがし易いです。","0","354660-20220528-0312473092",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7x-iut9fz_1_742373265/","5","2022/06/04 8:19:30","高級感あり","今まで安い爪切りを使用していたのでスゴく高級感があります。
切れもいいし音もなく満足です。","0","354660-20220512-0775565639",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajf2-fb63cr_1_779552709/","4","2022/06/03 23:51:22","切れ味抜群","いままで安い爪切りを使っていて、切る時に爪が曲がったり中途半端に切れたりストレスが強かったため、思い切って高級な爪切りを購入してみました。
結果大正解でした！力を入れなくてもスパッと綺麗に切れるし、切った爪が散らばることもないし、足の爪も綺麗に切ることが出来ました！
星を一つ減らしたのは、ヤスリの使い方がよく分からなかったからです。。元々使う習慣がなかったから私には不要だったかな、、。","0","354660-20220529-0550573404",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfj-e7ignp_1_781843763/","4","2022/06/01 21:51:53","","注文してから到着までとても早かったです。
切れ味もよく、爪に負担がかかりにくい感じがしました。
ただケースに凹みがあったのと、爪切りの構造上爪を飛び散らないようにする蓋の塗装が剥げてきてしまうのが少し残念でした。
爪切りそのものとしてはとても良い商品だなと思います。","0","354660-20220530-0437273697",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfj-66upd_2_782173998/","4","2022/06/01 20:42:37","","配送も早く爪の切れ味も軽くてとてもいいヤスリもなかなかいい満足","0","354660-20220530-0048373962",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfj-h48f3y_1_782108848/","4","2022/06/01 18:56:58","高級感ありました","高齢の父にプレゼント用に購入しました。
プレゼント用なので切れ味はまだ解りませんが、ケースに入っており高級感は抜群でプレゼント用には良いですね。シャンパンゴールドの色を購入しましたが画像通りの色でした。レビュー評価が良かったので購入して良かったです。使用後の感想を父に聞いて良ければ、自宅用にリピートしたいと思います。","0","354660-20220530-0723273909",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajff-gnn773_1_769569296/","4","2022/05/30 15:08:27","自分用","注文をして、対応は、良かったのですが
土日はさんで、今日届きました。
商品説明通り爪が飛び散らなくケース付で良いです。","0","354660-20220525-0637471609",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajcu-2dvb3u_1_641093409/","3","2022/05/29 11:33:58","","製品が届いて開封して一番に思ったのは、自分が考えていたものより少し小さかった事です。
もう少し製品内容(寸法)をよく読めば良かったと反省しています。でも使用してみて切れ味も良くて
Lサイズを買えば良かったと再度反省しました。今は奥さんが使っています。男性用・女性用の区別か何かそれ用の説明文があれば良かったかなと自分の事を棚に上げて思っています。","0","354660-20220401-0797542481",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajff-hdig3_2_769078513/","5","2022/05/29 10:29:52","","今まで１００均の爪切りを使用していました
数種類か使いましたがどれも使いにくかったため今回ちょっといい物をと購入しました
やっぱり違いますね 持ちやすく切れ味もいいです ヤスリも高級感があり削りすぎることもありません もっと早く購入すればよかったです","0","354660-20220525-0018771649",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajff-kyojna_1_771273728/","5","2022/05/28 22:42:52","","爪が飛び散らなくてとても良いです。
良い買い物ができてよかったです。
ありがとうございました。","0","354660-20220525-0963371917",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfh-7t7kst_1_776199308/","4","2022/05/28 22:22:15","","発送対応がよくすぐに届きました。
使いやすそうで、これから使うのが楽しみです。","0","354660-20220527-0529472691",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfg-2tlidc_1_774708282/","5","2022/05/28 19:00:34","","重みがあり、使いやすいです。切れ味も大満足です。
ケース付きなので，行方不明になりにくく助かります。","0","354660-20220526-0832172189",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajf7-jhztym_1_767734937/","5","2022/05/28 15:16:19","このセット良い！","割りと普通な爪切りですが、見た目もかっこ良く子供達が自分でやるようになりました(笑)断面はスパッと切れ味が良いので側面の角が残るほどです。耐久性は年単位かと思いますので、まだ分かりません。予想外に良かったのがガラスの爪ヤスリ！ヤスリが細かくて「やすれてるのか？」と疑問に思いましたが、爪切りで残った角も取れ、断面がキラッと輝くほどツルツルに仕上がり爪切り直後から引っ掛かりもありません。大満足ですし、爪磨きも同シリーズであれば欲しいです。","0","354660-20220524-0866671397",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajff-cx1c7s_1_771762148/","5","2022/05/28 8:46:18","","すぐ届きました！
切れ味も良くて使いやすいです。","0","354660-20220525-0356272010",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajff-74edow_1_768334183/","5","2022/05/27 20:36:21","","もともと使っていたものが切れ味悪かったせいか大変切りやすかったです。Lを購入しましたが子供でも自分で使えています。爪が散るのが嫌だったのでそちらも満足です。
発送もものすごく早かったです。","0","354660-20220525-0541171471",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajff-kipy3k_1_769029769/","4","2022/05/26 20:12:43","高級感があります。","翌日に到着しました。迅速な対応ありがとうございました。高級感があり切れ味も、所有していた一般の店で売られているものとは違い抵抗なく切れる感じです。また、ヤスリは驚くほど爪がひかりました。","0","354660-20220525-0928171491",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfb-253euj_1_759855705/","5","2022/05/25 18:26:36","","何年も同じ爪切りを使用していて、切れ味が流石に悪くなってきた為、評価の良いこちらの商品を購入致しました。
切れ味はもちろん良いとして切った爪が全然飛び散らない点がとても良いと感じました。","0","354660-20220519-0817469906",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfe-12andx_1_765460723/","4","2022/05/25 16:39:14","","小さい爪切りを探していてＳサイズを購入したのですが、サイズもちょうどよく色もオシャレでした。
ケース付きなのもありがたいです。
まだ使用していませんが使うのが楽しみです。","0","354660-20220523-0263771240",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfc-9jxqrf_1_762309743/","5","2022/05/25 16:35:01","大満足","見た目でオシャレで切れ味抜群でした！購入して大満足です！","0","354660-20220521-0145970649",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajf1-ctu6iy_1_760438523/","5","2022/05/25 2:01:20","","実はリピ買いです。爪を切って、底に残るのも嫌だったのでとても便利だし、何より切れ味も良く、スタイリッシュなんです！
友人にも勧めています！","0","354660-20220520-0349070289",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajf1-cste3s_1_762140252/","4","2022/05/24 22:02:26","いいかも！！","久しぶりに爪切りを購入しました。切れ味もいいのて、満足しています。あとは切れ味の持続性に期待します。","0","354660-20220520-0347270606",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfd-bsdm28_1_763654376/","4","2022/05/24 20:42:24","","本日届きました。
既成概念でレバーが回るかと思ったら、回らず使い方に手惑いました。
切れ味は問題なく、爪の回収も問題ありません。永く使えるといいと思っています。","0","354660-20220522-0225371002",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajf1-k6r8eh_1_761288706/","5","2022/05/24 20:27:10","可愛い","シャンパンゴールド購入しました。とても上品な色味で良かったです。","0","354660-20220520-0955170407",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfd-2f7lcf_1_764113760/","3","2022/05/24 18:58:56","高級感ある","早い配送でした。ありがとうございます。とっても高級感ある爪切りですね。プレゼント用にいいかもです。でもシャンパンゴールド頼んだのにシルバーが入ってたのが残念です、面倒くさいのでこのまま使います。切れ味も良く良い商品だと思います。","0","354660-20220522-0801571005",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7z-9uvnvy_1_749807359/","4","2022/05/24 17:39:12","爪の飛び散りがなくなった","家族の爪の飛び散りで困って選びました
爪切り後に掃除しなくてよくなったと喜ばれましたが、切り口は今ひとつということだったので☆4にしました
薬箱に収納しているので缶のケース入りはありがたいですね","0","354660-20220515-0171066633",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajf9-dfepy2_1_757557041/","5","2022/05/24 14:53:07","","15年以上使用していたものが壊れてしまったタイミングで、ちょっとワンランク上のものをと探していました。以前のものより力を加えることなくすんなり切れ、想定していたより満足度が高いです。","0","354660-20220518-0378268609",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajfb-g8yivu_1_759495310/","4","2022/05/24 12:00:31","","プレゼントで購入。まだ使っていないそうですが、見た目が高級そうで気に入ったそうです。
土日挟んでしまった為、届くまで少し時間がかかった印象ですが無事届いてよかったです。ちなみに、木曜日に頼んで火曜日につきました。","0","354660-20220519-0643169621",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajdj-gryxsp_1_695691288/","3","2022/05/23 20:52:04","切れ味イマイチ","爪が飛び散らないのは良い！だけど切れ味はあまり良くない。女性の薄い爪なら問題ないのでしょうが、男の爪は結構力入れないと切れない。デザインが良かっただけに残念","0","354660-20220422-0646554621",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajf9-f6ybnv_1_758838410/","5","2022/05/23 6:58:55","","良く切れるし使いやすかった。
何個か欲しいです。
最初使い方がよくわからなかったので、説明あると良いかと思います","0","354660-20220518-0592769082",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iajf9-aezfib_2_757419342/","5","2022/05/20 13:22:12","","シャンパンゴールドを購入しました。
商品説明のとおり爪が飛び散らず
見た目もオシャレな品でした。","0","354660-20220518-0073868547",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj74-9heriw_1_745302871/","5","2022/05/19 13:27:03","","軽い力で簡単に爪が切れました！もっと早く購入すれば良かったです。ケース入りで高級感もあるので、プレゼントにも良さそうです。ガラスの爪やすりも、爪に艶が出て良かったです。","0","354660-20220514-0139766287",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7z-cy3x3f_1_751984836/","5","2022/05/18 22:08:33","","爪の切れ具合も良く、見た目もいいです。
コスパが良い！","0","354660-20220515-0358966989",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7z-ep4zd8_1_753266440/","5","2022/05/17 20:24:16","少し慣れがいるが良い商品だと思います。","今まで使用していた爪切りが「パチッ」と切れるのに対しこちらの商品は音もなく、すっと切れる感じです。
慣れでしょうが感触が曖昧なため薄皮一枚切り損ねたり、爪切りが結構重く疲れるなと思うことがあります。
同梱のやすりは爪切り後の仕上げとしてちょうどいい削れ具合で非常に使いやすいです。","0","354660-20220515-0460167070",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7z-gea0ng_1_747378859/","4","2022/05/17 14:09:57","","よく切れます。切った爪は、ふたを開けなくても、刃先を下にすると簡単に捨てられました！
シャンパンゴールドを、買いました。気に入っています。ありがとうございました。","0","354660-20220515-0616466422",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7v-xm5hv_2_738038620/","5","2022/05/15 21:47:15","とても良いお品が購入できました。","高級感があって素敵な爪切りを購入することができました。切り具合やケースも満足しています。
自分用ではなく、仕事で使いますので、大変良いお買い物ができた事に感謝します。
ありがとうございました。","0","354660-20220510-0054564618",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7x-1okdtf_1_741858431/","5","2022/05/15 16:20:13","","注文後、直ぐに届きました。迅速な対応ありがとうございます。従来の使い方だとレバーを捻って使いますが、此方の商品はフタを開けて高さを作る斬新なものでした。切れ味は抜群です。","0","354660-20220512-0276165621",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7v-cio4nn_1_734843280/","4","2022/05/14 14:51:36","","ブラックを購入しましたが光沢がありカッコイイデザインです。爪も切りやすく購入してよかったです。","0","354660-20220510-0323464159",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7v-9f48r3_1_737811937/","5","2022/05/12 23:08:32","","ブラックのＬを購入。光沢があって高級感があります。刃幅は1センチくらい。爪が飛び散らず、捨てやすいです。","0","354660-20220510-0137664601",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7v-5mu7u_2_734631377/","5","2022/05/12 20:03:28","","本日届きました。
良く切れます。これにして良かった。","0","354660-20220510-0031064141",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7u-a7bkxg_2_732136415/","4","2022/05/12 19:55:14","","早速使ってみましたが良い切れ味です。缶ケース入りなのもいい感じ。
飛び散り防止とは言っても多少の飛び出しありだが総合的に買ってよかったと思う。
ただ1点気になったのが同封されてた「是非お読みください」のPS欄。慈善PRしてるようでなんとなく違和感アリでした。","0","354660-20220509-0074063674",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7v-ii489s_1_736735352/","5","2022/05/12 18:03:49","","この値段で、高級感のある色味、爪切りとヤスリ付き、ケース付きはありがたいです。
切れ味も問題なかったです&#129392;","0","354660-20220510-0747364418",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7v-iurwx8_1_734498447/","4","2022/05/12 15:58:59","","色々見て決めたので結果これで良かったと思う","0","354660-20220510-0775464070",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7s-eogwev_1_727526519/","4","2022/05/12 13:26:43","","使い方がすぐに分からなかったです。簡単な説明書きがあるとよかったです。
ケースを含めお値段と比べて高級感がありよかったです。","0","354660-20220506-0457362570",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7u-1v6b14_1_731415703/","5","2022/05/12 13:05:00","切れ味とても良いです","今まで使っていた爪切りが切った爪が飛ぶので購入しました。
試しに切ってみるとすごく切れ味が良いです。
細かい爪は下に少し落ちますが、パチンといってどこかに飛ぶことはなくなりました！
切れ味が良い分あまり力を入れて切らなくても良くなったので大変満足してます。
今回Ｌを購入したので子供用にSも欲しくなりました♪","0","354660-20220509-0293563618",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7v-f0tdxq_1_735524480/","4","2022/05/12 12:45:55","","切った爪が飛ぶのがいやで探していました。Lがお進めと書いてあったので寸法をたしかめずに買ってしまいました。少し大きいのでまた使い勝手が悪いようだったらSを購入しようと思います。。切れ味に問題はありません。","0","354660-20220510-0545464247",""
"商品レビュー","【 楽天1位受賞★レビュー特典付き 】＼クーポンで最大20％OFF！／爪切り 高級 ケース付き つめきり 巻き爪 飛び散らない プラス 微粒やすり 飛び散り防止 滑り止め爪切り 手足用 高品質爪切り RP1 PKT3-2F","https://review.rakuten.co.jp/item/1/354660_10001158/epqr-iaj7t-jvsszc_1_728311291/","5","2022/05/12 9:05:57","良かった。","姉が使っていて、爪がピカピカになり良かったので自分用に購入致しました。
仕事柄、マニキュア等出来ないので爪が綺麗になり満足です。","0","354660-20220507-0898162961",""
